tempo,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,spectral_0,spectral_1,spectral_2,spectral_3,spectral_4,spectral_5,spectral_6,chroma_0,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,artist_popularity,year,duration_ms,track_popularity
[89.10290948],-213.05076599121094,90.3320083618164,-7.137651443481445,33.311702728271484,4.069196701049805,10.32329273223877,5.788789749145508,15.040979385375977,2.1485447883605957,5.325954914093018,-3.562143564224243,7.290374755859375,0.5806398391723633,18.76388312360749,13.070382259950126,14.956561080612865,16.111916318890835,17.000432639295035,17.911467863587838,48.63107673172294,0.5353121161460876,0.45006120204925537,0.5120980739593506,0.4618196189403534,0.47202354669570923,0.5139682292938232,0.4221489429473877,0.4228021502494812,0.45109108090400696,0.5473484396934509,0.6493035554885864,0.5299225449562073,84,2013,223546,73
[123.046875],-257.0382080078125,129.711669921875,-8.888359069824219,7.415748119354248,-3.702132225036621,3.2342588901519775,-7.967118740081787,-0.40554291009902954,-5.453677177429199,-2.2801778316497803,-6.989670276641846,0.85277259349823,-4.951460838317871,20.574750162442594,12.156325581168193,14.706910671557857,15.042189005441633,16.781880219148487,16.563318536206385,47.2567517026915,0.5155898332595825,0.5897184014320374,0.49884963035583496,0.5549148321151733,0.5038597583770752,0.5168091058731079,0.42613154649734497,0.4331449568271637,0.48653990030288696,0.42639976739883423,0.40698951482772827,0.4214547574520111,85,2014,235493,81
[135.99917763],-202.1973876953125,81.98991394042969,-0.503441572189331,13.828126907348633,16.943321228027344,3.5818305015563965,-2.324341058731079,3.5728023052215576,5.826839447021484,-2.73105525970459,-10.297019958496094,5.766167640686035,4.153084754943848,23.328837380711768,16.564097589147632,21.433169050878046,21.338011625665704,22.78689470800924,21.559727156463573,46.793889822813455,0.5393357872962952,0.5640681385993958,0.33585599064826965,0.2206416130065918,0.2221028208732605,0.333707332611084,0.23558644950389862,0.21044598519802094,0.2846163511276245,0.34242579340934753,0.502373993396759,0.47434139251708984,84,2014,215672,81
[129.19921875],-175.44837951660156,123.69956970214844,20.643707275390625,7.860588073730469,5.655233860015869,12.844837188720703,14.15273380279541,-3.9926178455352783,7.318660736083984,3.674048900604248,-9.43504810333252,-8.915447235107422,-15.343894958496094,26.718859124269567,18.860627766493533,20.225740827609943,19.993937328354036,22.40902008924309,24.14910579970422,45.825008124300574,0.1947641670703888,0.18782636523246765,0.32381054759025574,0.20297637581825256,0.1780650019645691,0.3493591845035553,0.38599371910095215,0.691781222820282,0.3785246014595032,0.2677508592605591,0.3550817370414734,0.20536376535892487,77,2015,176561,77
[95.703125],-217.6252899169922,53.53124237060547,-6.157359600067139,13.85661506652832,-7.59794807434082,-14.31696605682373,-4.96005916595459,-1.8860594034194946,1.0840457677841187,0.18610180914402008,-10.646522521972656,-3.741853713989258,-7.475353717803955,16.04315796307811,17.785995085476827,21.935863540921368,21.774241105001625,19.190201907653787,19.98539832765265,47.581631771939456,0.3206556439399719,0.26034918427467346,0.27213427424430847,0.25417742133140564,0.3575693964958191,0.6423897743225098,0.29975396394729614,0.28081125020980835,0.23715625703334808,0.34148070216178894,0.24455076456069946,0.23715969920158386,100,2015,231827,74
[95.703125],-141.0860137939453,129.36068725585938,13.548081398010254,30.3033390045166,9.55298900604248,16.24819564819336,3.6797780990600586,9.04581356048584,5.1694722175598145,8.963242530822754,4.973777770996094,9.109710693359375,5.190133094787598,19.312706681369047,14.853289413441894,17.687589614123077,18.270865067756684,18.76161015426506,18.932088210763773,47.46041610522626,0.4186759889125824,0.4642079770565033,0.302350789308548,0.3867250382900238,0.3820129632949829,0.3119606375694275,0.36830800771713257,0.5154373049736023,0.8303560614585876,0.5860733389854431,0.4148250222206116,0.42746254801750183,95,2016,230453,91
[129.19921875],-194.7852020263672,114.01264953613281,12.474143981933594,20.689285278320312,7.933752536773682,-1.983127474784851,-9.384990692138672,-9.889315605163574,-15.063530921936035,-4.836019039154053,-1.258607268333435,3.6292123794555664,-0.9423688054084778,19.652350895127938,19.03334573694382,21.969843732972393,15.64720584847284,19.192874104770148,17.976111401359965,45.745626171385204,0.29841506481170654,0.5421537756919861,0.2819806635379791,0.30802080035209656,0.41060781478881836,0.3288270831108093,0.4206030070781708,0.3390110731124878,0.37367895245552063,0.4206025302410126,0.2651776671409607,0.2868565320968628,87,2017,233713,86
[117.45383523],-225.46543884277344,94.81950378417969,-16.61269760131836,6.86578893661499,-6.483949661254883,4.081142902374268,-3.487051010131836,-5.803466320037842,-13.626983642578125,-8.027287483215332,-3.2115025520324707,0.8517909646034241,-7.029544830322266,16.425958186450984,14.607128500303965,18.32004732974969,18.39567218334653,18.268847657072875,19.724234221588738,46.76658880435623,0.2551446259021759,0.33070582151412964,0.5398672223091125,0.3078908622264862,0.35587573051452637,0.2918229103088379,0.41781818866729736,0.29252129793167114,0.2289656102657318,0.3098580539226532,0.27644455432891846,0.4130208492279053,74,2017,229360,80
